id,x_pixel,y_pixel,z_normalized,z_depth,class
16,312,260,-0.0961466282606124,2874,5
17,335,328,-0.0883305296301841,0,5
18,375,294,-0.1076782271265983,0,5
19,397,275,-0.1065444499254226,0,5
20,417,259,-0.1027624830603599,5657,5
0,240,363,4.2161119040429195e-07,0,5
1,222,310,-0.042707797139883,3264,5
2,213,263,-0.0911506563425064,3199,5
3,191,219,-0.1292245090007782,3004,5
4,168,192,-0.1682072281837463,0,5
5,280,269,-0.1564376503229141,2988,5
6,315,206,-0.2073781341314315,0,5
7,336,170,-0.2386276423931121,0,5
8,355,141,-0.2603799402713775,6502,5
9,314,290,-0.1393289715051651,3116,5
10,361,224,-0.1707613617181778,0,5
11,389,190,-0.1749615520238876,0,5
12,412,164,-0.1834023892879486,6569,5
13,336,311,-0.1160173788666725,0,5
14,376,259,-0.1189196333289146,5566,5
15,358,257,-0.0852274894714355,0,5
16,338,263,-0.0661250427365303,0,5
17,348,328,-0.0978036448359489,5375,5
18,396,302,-0.116226889193058,5423,5
19,424,290,-0.1110000684857368,5524,5
20,448,280,-0.1040193736553192,5842,5
0,229,399,3.578761891276372e-07,0,5
1,203,353,-0.0395916439592838,0,5
2,188,303,-0.0790349841117858,0,5
3,166,262,-0.1108452528715133,0,5
4,142,234,-0.1431640684604644,0,5
5,251,300,-0.1214631646871566,3062,5
6,274,231,-0.1613403558731079,0,5
7,288,192,-0.1828388422727584,5946,5
8,303,162,-0.1969643682241439,6013,5
9,286,314,-0.110899418592453,3044,5
10,318,242,-0.1409242749214172,2951,5
11,334,202,-0.1479276567697525,0,5
12,349,174,-0.1557182371616363,6061,5
13,311,331,-0.0967355519533157,3178,5
14,340,272,-0.1134193241596221,3184,5
15,321,273,-0.0978157222270965,3082,5
16,303,283,-0.0863200202584266,2983,5
17,326,346,-0.0863033533096313,5392,5
18,366,315,-0.1071664616465568,0,5
19,391,301,-0.1074628829956054,3354,5
20,415,289,-0.1045389845967292,0,5
0,267,371,1.4261510727919813e-07,0,5
1,241,317,-0.0555520802736282,3445,5
2,244,268,-0.0926669836044311,3214,5
3,259,233,-0.117671899497509,3088,5
4,285,219,-0.1386046409606933,6113,5
5,329,279,-0.1142227798700332,3035,5
6,367,218,-0.1516734957695007,2976,5
7,387,181,-0.1735087037086486,0,5
8,406,155,-0.1874506771564483,6721,5
9,359,299,-0.0927108004689216,3227,5
10,407,238,-0.1222470849752426,5868,5
11,433,202,-0.1309579908847808,0,5
12,455,177,-0.1384144723415374,7672,5
13,375,321,-0.0704216510057449,0,5
14,420,276,-0.088717333972454,5667,5
15,402,269,-0.0741750821471214,5650,5
16,382,271,-0.0608966350555419,0,5
17,384,341,-0.0533233731985092,5312,5
18,438,323,-0.0774381905794143,5546,5
19,469,311,-0.081589438021183,0,5
20,497,303,-0.07931400090456,0,5
0,353,351,-3.478794212696812e-07,4950,5
1,393,308,-0.0665649399161338,2984,5
2,435,294,-0.0912418365478515,2922,5
3,476,285,-0.0892338976264,4276,5
4,506,286,-0.0794501602649688,4345,5
5,457,358,-0.139817014336586,4133,5
6,512,347,-0.1202346310019493,4203,5
7,509,319,-0.0736915618181228,4272,5
8,491,304,-0.0404629856348037,4259,5
9,458,379,-0.0876660495996475,4083,5
10,518,363,-0.0824741125106811,4162,5
11,509,328,-0.0439724288880825,4248,5
12,490,317,-0.014815954491496,4225,5
13,456,390,-0.0294950250536203,4073,5
14,504,366,-0.0224958509206771,4155,5
15,496,336,-0.0001086592455976,4206,5
16,480,326,0.0142126297578215,4192,5
17,454,393,0.0268783271312713,4076,5
18,488,371,0.0325575321912765,4114,5
19,484,349,0.0400939434766769,4147,5
20,472,339,0.0456385686993598,4152,5
0,325,357,-2.467743911438447e-07,3507,5
1,359,318,-0.0761020928621292,3148,5
2,398,302,-0.1133404895663261,3200,5
3,436,289,-0.1225181221961975,5040,5
4,469,285,-0.1253640055656433,4987,5
5,417,359,-0.1716356426477432,4764,5
6,472,343,-0.1630692332983017,4832,5
7,468,316,-0.1210846751928329,4926,5
8,452,304,-0.0909565165638923,4895,5
9,426,381,-0.1199158206582069,4704,5
10,487,360,-0.1226097345352172,4828,5
11,475,327,-0.0803359076380729,4913,5
12,453,317,-0.0488169007003307,4857,5
13,429,392,-0.0623819194734096,4660,5
14,479,364,-0.063320592045784,4766,5
15,467,334,-0.0362965837121009,4849,5
16,449,325,-0.0187874343246221,4820,5
17,431,396,-0.0074364352039992,4647,5
18,464,371,-0.0097563071176409,4734,5
19,458,348,-0.0015422343276441,4776,5
20,443,340,0.0049591651186347,4783,5
0,341,375,-3.476005474567501e-07,0,5
1,379,338,-0.0673668384552002,3534,5
2,419,325,-0.0882808342576026,3378,5
3,455,314,-0.0829376205801963,4863,5
4,484,315,-0.0700209513306617,4953,5
5,441,391,-0.1238342672586441,4640,5
6,489,371,-0.106886588037014,4796,5
7,486,344,-0.0703975334763526,4895,5
8,470,330,-0.0440436974167823,4879,5
9,441,406,-0.0714482069015502,4582,5
10,495,388,-0.0642696097493171,4704,5
11,486,356,-0.0338773652911186,4852,5
12,467,344,-0.011750073172152,4822,5
13,439,413,-0.0147814620286226,4558,5
14,483,393,-0.0089841037988662,4672,5
15,474,364,0.0034129887353628,4754,5
16,458,354,0.0105499327182769,4747,5
17,438,414,0.0399159975349903,4556,5
18,468,395,0.0413442067801952,4646,5
19,463,374,0.0419065169990062,4707,5
20,450,364,0.0424611270427703,4718,5
0,337,378,-3.2894936907723604e-07,0,5
1,376,340,-0.0667174905538559,3522,5
2,415,326,-0.089044950902462,3408,5
3,451,314,-0.0856155157089233,4922,5
4,480,317,-0.0748735964298248,4978,5
5,437,392,-0.1270230412483215,4674,5
6,485,370,-0.1077576130628585,4844,5
7,481,344,-0.0690831989049911,4924,5
8,465,332,-0.0421812795102596,4908,5
9,438,407,-0.0755064859986305,4610,5
10,491,389,-0.0667835548520088,4740,5
11,481,357,-0.0341971851885318,4882,5
12,463,347,-0.011764190159738,4851,5
13,437,414,-0.019298892468214,4580,5
14,481,394,-0.0121619058772921,4712,5
15,470,367,0.002549675758928,4808,5
16,454,358,0.0101307332515716,4792,5
17,435,415,0.034981220960617,4577,5
18,466,397,0.0377004966139793,4680,5
19,461,377,0.0397981889545917,4760,5
20,447,369,0.0406754203140735,4768,5
0,174,298,5.43437437272587e-08,2745,5
1,212,233,-0.0044137286022305,2639,5
2,273,209,-0.0139850005507469,0,5
3,329,221,-0.0159132201224565,0,5
4,354,250,-0.0154734691604971,2473,5
5,298,237,-0.0942708849906921,2393,5
6,388,229,-0.1154975146055221,2497,5
7,436,226,-0.1175639182329177,4890,5
8,473,226,-0.1183504238724708,4988,5
9,306,284,-0.0853176265954971,2422,5
10,398,267,-0.1090283617377281,2512,5
11,449,260,-0.1100285425782203,4755,5
12,486,255,-0.1113645508885383,4902,5
13,305,325,-0.0661127865314483,0,5
14,370,300,-0.0626196786761283,4755,5
15,347,288,-0.0327660739421844,0,5
16,320,284,-0.0118726249784231,2548,5
17,298,356,-0.0473667755722999,0,5
18,339,327,-0.0351970754563808,5079,5
19,325,312,-0.0128895593807101,0,5
20,304,310,0.0052873697131872,2652,5
0,181,302,3.812618842857773e-07,2725,5
1,216,232,-0.0005033467896282,2489,5
2,270,206,-0.0243769530206918,0,5
3,321,213,-0.033602487295866,2407,5
4,352,244,-0.041121020913124,2414,5
5,292,225,-0.170975923538208,2360,5
6,379,216,-0.2013674080371856,2430,5
7,428,214,-0.2084427624940872,4958,5
8,468,214,-0.2144855856895446,5068,5
9,297,273,-0.159638226032257,2360,5
10,392,256,-0.1865849047899246,2444,5
11,446,248,-0.1831706762313842,4847,5
12,484,243,-0.1878697723150253,4981,5
13,299,314,-0.1300326287746429,2613,5
14,366,287,-0.1036391034722328,4806,5
15,340,276,-0.0473410263657569,0,5
16,313,274,-0.0199775509536266,2390,5
17,298,347,-0.1010456159710884,0,5
18,339,317,-0.0638043731451034,5077,5
19,322,305,-0.0216355752199888,0,5
20,302,305,0.0028973710723221,2618,5
0,183,305,4.185151851743285e-07,2725,5
1,219,234,-0.0033167719375342,2450,5
2,272,209,-0.0320639200508594,2611,5
3,322,213,-0.0432813614606857,2368,5
4,356,241,-0.0515541546046733,2387,5
5,291,223,-0.1988556385040283,2334,5
6,378,214,-0.2328588515520095,2384,5
7,429,212,-0.237682819366455,4966,5
8,469,212,-0.2421387434005737,5110,5
9,297,270,-0.1850933879613876,2326,5
10,392,253,-0.2200679183006286,2380,5
11,447,247,-0.2162441462278366,0,5
12,487,243,-0.2209963947534561,5014,5
13,300,312,-0.1507171988487243,2584,5
14,367,287,-0.1253511309623718,4804,5
15,342,278,-0.0616822093725204,0,5
16,317,277,-0.0305139385163784,2532,5
17,300,346,-0.1171300634741783,0,5
18,342,317,-0.0787990316748619,5027,5
19,324,308,-0.0325394421815872,0,5
20,306,309,-0.0059561477974057,2644,5
0,182,309,4.443113255092612e-07,2719,5
1,219,241,-0.0043449918739497,2418,5
2,274,216,-0.0351979024708271,2568,5
3,326,222,-0.0489244908094406,2309,5
4,359,249,-0.0590528100728988,2297,5
5,288,232,-0.2064570933580398,2295,5
6,378,224,-0.252925157546997,2285,5
7,431,223,-0.2660131752490997,0,5
8,472,222,-0.275316059589386,5038,5
9,292,280,-0.1969665437936782,2289,5
10,393,264,-0.2475332766771316,2290,5
11,452,258,-0.2511013448238373,0,5
12,492,255,-0.2592602074146271,4987,5
13,295,322,-0.1670136153697967,2538,5
14,369,299,-0.1555514931678772,4764,5
15,346,287,-0.0896638110280036,0,5
16,321,284,-0.0537086986005306,2506,5
17,295,356,-0.1380022764205932,0,5
18,342,327,-0.1095658019185066,5039,5
19,327,316,-0.0610231459140777,0,5
20,308,317,-0.0302975066006183,2745,5
0,279,289,-1.6217096288073662e-07,2886,5
1,313,227,0.0165379587560892,2786,5
2,358,196,0.0174725726246833,0,5
3,406,190,0.0251808986067771,5042,5
4,444,197,0.0340691804885864,5094,5
5,400,233,-0.0643538460135459,2770,5
6,474,225,-0.0704839900135994,0,5
7,515,219,-0.0536613203585147,6194,5
8,543,217,-0.0347514599561691,0,5
9,404,274,-0.0538244843482971,2824,5
10,487,261,-0.0623961463570594,4916,5
11,528,251,-0.0362216010689735,5947,5
12,556,244,-0.0103219421580433,0,5
13,401,308,-0.0338031202554702,2923,5
14,474,294,-0.0372640118002891,4638,5
15,514,283,-0.0143196517601609,0,5
16,542,274,0.0097666550427675,5719,5
17,392,334,-0.0075986506417393,4594,5
18,446,320,0.0065809777006506,4465,5
19,477,311,0.0298930630087852,4629,5
20,500,303,0.0519597344100475,4824,5
0,280,283,-1.351227183477022e-07,2889,5
1,316,224,0.0008497931994497,2794,5
2,362,191,-0.0067240176722407,0,5
3,412,186,-0.0062850825488567,5097,5
4,448,197,-0.0041789603419601,5124,5
5,403,230,-0.0717312097549438,2784,5
6,477,225,-0.073116548359394,0,5
7,514,221,-0.0519182384014129,6187,5
8,542,219,-0.0331964045763015,0,5
9,405,272,-0.0620115995407104,2822,5
10,488,258,-0.0726643651723861,0,5
11,529,249,-0.0539061799645423,6002,5
12,556,242,-0.0358168967068195,0,5
13,401,306,-0.0443253703415393,2940,5
14,476,291,-0.054553922265768,4670,5
15,518,283,-0.0440649949014186,5808,5
16,548,273,-0.0306414775550365,0,5
17,391,331,-0.0216907355934381,4620,5
18,449,319,-0.0157971978187561,4474,5
19,481,311,-0.0009573006536811,4662,5
20,505,302,0.0129646994173526,4907,5
0,287,277,3.040472904558556e-07,2824,5
1,318,219,-0.0075621930882334,2749,5
2,359,186,-0.0301293730735778,0,5
3,405,180,-0.043180551379919,5156,5
4,440,192,-0.0560662522912025,5177,5
5,391,221,-0.1121368929743766,2692,5
6,470,220,-0.1380707025527954,0,5
7,516,220,-0.1321239173412323,6174,5
8,547,220,-0.1211307421326637,0,5
9,395,263,-0.1049766093492508,2693,5
10,480,257,-0.1437101662158966,0,5
11,528,251,-0.1381579935550689,5995,5
12,562,248,-0.1260894387960434,0,5
13,394,296,-0.0883560553193092,2865,5
14,470,288,-0.1165551394224166,4655,5
15,518,282,-0.110733076930046,5855,5
16,551,276,-0.0985208377242088,0,5
17,388,320,-0.0668239817023277,4662,5
18,445,310,-0.0735223665833473,4582,5
19,482,305,-0.0625770837068557,4726,5
20,510,300,-0.050162348896265,0,5
0,278,272,3.3103479069040986e-08,2838,5
1,315,215,0.0044909645803272,2738,5
2,359,182,-0.0124309211969375,5151,5
3,402,176,-0.0211696904152631,5149,5
4,438,186,-0.0309800338000059,5219,5
5,390,217,-0.1159434244036674,2676,5
6,470,214,-0.1428990513086319,5151,5
7,518,211,-0.1353472769260406,0,5
8,552,209,-0.1229856759309768,0,5
9,391,259,-0.1118442565202713,2668,5
10,480,251,-0.1520136594772339,0,5
11,531,244,-0.1450200378894806,0,5
12,565,240,-0.1331130862236023,0,5
13,388,293,-0.0962306782603263,2796,5
14,467,284,-0.1289549171924591,4650,5
15,517,278,-0.125181570649147,5895,5
16,551,272,-0.1136943027377128,0,5
17,380,317,-0.0733290985226631,4714,5
18,443,309,-0.0826946049928665,4596,5
19,481,306,-0.0720316842198371,4695,5
20,508,302,-0.0603812858462333,4932,5
0,289,205,1.170597911936966e-07,0,5
1,350,223,-0.0309789814054965,2173,5
2,406,282,-0.0796713307499885,0,5
3,422,340,-0.115755945444107,4507,5
4,403,353,-0.1436897367238998,4450,5
5,401,214,-0.2038476914167404,5093,5
6,419,321,-0.2441920042037964,4624,5
7,398,320,-0.2209367901086807,0,5
8,384,292,-0.1986064612865448,0,5
9,352,214,-0.212893933057785,0,5
10,373,336,-0.2601501643657684,4679,5
11,354,319,-0.22127465903759,2168,5
12,344,282,-0.1925264596939087,2041,5
13,305,227,-0.2144676893949508,2072,5
14,327,341,-0.2355639189481735,5148,5
15,313,322,-0.1809656023979187,2029,5
16,304,286,-0.1473945826292038,2034,5
17,263,247,-0.2186047881841659,2084,5
18,283,330,-0.2250134348869323,2095,5
19,279,316,-0.1953894048929214,2078,5
20,272,287,-0.1795375496149063,2061,5
0,273,193,8.962607722651229e-08,5171,5
1,340,214,-0.0324292704463005,2022,5
2,402,274,-0.0824484601616859,0,5
3,422,336,-0.1186570599675178,4406,5
4,404,345,-0.1462960541248321,4394,5
5,396,197,-0.2117580026388168,5026,5
6,415,309,-0.2492449283599853,4572,5
7,392,310,-0.2224192172288894,0,5
8,377,282,-0.1988579928874969,0,5
9,343,200,-0.2201221138238906,5152,5
10,364,327,-0.2628605663776397,0,5
11,343,314,-0.2198539227247238,2025,5
12,334,278,-0.1918668299913406,1922,5
13,294,217,-0.2204284965991974,1960,5
14,318,335,-0.2388970106840133,0,5
15,302,318,-0.1817430406808853,1920,5
16,293,282,-0.1494916528463363,1922,5
17,253,240,-0.2233582586050033,1979,5
18,273,327,-0.2263573110103607,1978,5
19,267,313,-0.1936114281415939,1960,5
20,261,282,-0.177871361374855,1950,5
0,285,192,2.167381651929645e-08,5308,5
1,351,213,-0.0330990068614482,2019,5
2,414,272,-0.0830704867839813,0,5
3,433,331,-0.1192239299416542,4427,5
4,413,339,-0.147116482257843,4445,5
5,403,194,-0.2147171050310135,5050,5
6,423,304,-0.2535235285758972,4670,5
7,399,303,-0.2287100255489349,0,5
8,383,274,-0.2070479393005371,0,5
9,351,196,-0.2234575301408767,5163,5
10,371,322,-0.2668533325195312,0,5
11,349,307,-0.2247628718614578,2015,5
12,340,269,-0.1984190642833709,1928,5
13,302,212,-0.2242112308740615,1960,5
14,326,330,-0.2436655908823013,0,5
15,310,312,-0.1868743151426315,1910,5
16,299,275,-0.1555119007825851,1919,5
17,261,234,-0.2276524752378463,1972,5
18,282,321,-0.2318776249885559,1972,5
19,276,307,-0.1994562149047851,1957,5
20,268,276,-0.1844408065080642,1944,5
0,296,196,2.1323555188246249e-07,0,5
1,368,218,-0.0308247208595275,2000,5
2,434,274,-0.0848305970430374,0,5
3,460,333,-0.128733292222023,4487,5
4,447,341,-0.1652577519416809,4442,5
5,438,195,-0.1974340826272964,5067,5
6,461,301,-0.243749663233757,4584,5
7,435,309,-0.2294637560844421,0,5
8,414,286,-0.2144523710012436,0,5
9,384,195,-0.2122334837913513,5091,5
10,409,323,-0.2653363943099975,0,5
11,384,310,-0.230147585272789,2063,5
12,374,273,-0.205196738243103,1913,5
13,333,209,-0.220790222287178,1973,5
14,361,328,-0.2483534961938858,0,5
15,342,311,-0.1930014789104461,1914,5
16,330,277,-0.1592349708080291,1914,5
17,289,228,-0.2323931902647018,1971,5
18,313,320,-0.2414026856422424,0,5
19,305,308,-0.2085895389318466,1957,5
20,298,280,-0.1902282685041427,1945,5
0,378,470,1.1603260929859974e-07,4099,5
1,333,411,-0.0498133487999439,2634,5
2,312,340,-0.0887243598699569,2402,5
3,298,275,-0.1136236563324928,0,5
4,279,224,-0.13961723446846,0,5
5,388,334,-0.145039290189743,2419,5
6,390,238,-0.1805541962385177,2296,5
7,392,185,-0.1914874017238617,2415,5
8,398,142,-0.1968710869550705,5170,5
9,434,341,-0.1266173869371414,4327,5
10,446,242,-0.1670604795217514,0,5
11,451,184,-0.1764993667602539,5012,5
12,454,142,-0.183830440044403,5608,5
13,464,350,-0.103523775935173,4385,5
14,489,267,-0.1414666175842285,4637,5
15,503,215,-0.1602768450975418,0,5
16,511,178,-0.1706231087446212,0,5
17,481,357,-0.0795146748423576,4440,5
18,518,301,-0.1044732555747032,4721,5
19,543,271,-0.11641226708889,0,5
20,562,249,-0.1243997663259506,0,5
0,383,478,2.363669793226109e-08,4064,5
1,333,423,-0.0499169193208217,4582,5
2,295,354,-0.090738371014595,2479,5
3,269,293,-0.1192873492836952,0,5
4,249,244,-0.1469460874795913,0,5
5,382,341,-0.1386661529541015,2411,5
6,385,243,-0.1813854277133941,2240,5
7,387,190,-0.1956861168146133,0,5
8,390,148,-0.2010671347379684,5116,5
9,429,345,-0.1239756569266319,4338,5
10,446,245,-0.1638106852769851,2532,5
11,448,189,-0.1694919764995575,0,5
12,448,151,-0.1732577681541443,5602,5
13,462,351,-0.1070185676217079,4372,5
14,488,263,-0.1407673507928848,4625,5
15,495,213,-0.1503498554229736,5037,5
16,498,179,-0.1545483320951461,0,5
17,481,357,-0.0910393968224525,4434,5
18,515,300,-0.1140210852026939,4701,5
19,534,269,-0.1219674050807952,0,5
20,549,244,-0.125807523727417,0,5
0,384,479,1.3691366973489494e-07,4056,5
1,332,416,-0.0691577345132827,2706,5
2,307,344,-0.1093995347619056,2482,5
3,303,277,-0.1299488693475723,0,5
4,303,220,-0.1471372544765472,4927,5
5,407,331,-0.1378726065158844,2538,5
6,417,234,-0.1630957573652267,2554,5
7,421,182,-0.1680813431739807,5007,5
8,427,145,-0.1683087646961212,0,5
9,451,340,-0.0999020263552665,4354,5
10,472,239,-0.1300870031118393,4768,5
11,479,185,-0.1327896267175674,5250,5
12,484,147,-0.1339015811681747,0,5
13,476,350,-0.0590105131268501,4432,5
14,502,267,-0.0793183371424675,4750,5
15,516,220,-0.0860308557748794,0,5
16,523,185,-0.0891176164150238,0,5
17,490,359,-0.0200604163110256,4476,5
18,518,304,-0.0271690040826797,4723,5
19,534,273,-0.0290605574846267,0,5
20,547,247,-0.0299147106707096,0,5
0,371,425,1.4398416681160597e-07,4247,5
1,320,366,-0.0476051494479179,2590,5
2,300,296,-0.0805282220244407,2490,5
3,291,232,-0.1007981970906257,0,5
4,275,183,-0.1218795105814933,5184,5
5,390,271,-0.1153279021382331,2473,5
6,399,178,-0.1451093703508377,0,5
7,404,124,-0.1583564281463623,2391,5
8,414,82,-0.166136547923088,6244,5
9,432,279,-0.0941269472241401,0,5
10,451,185,-0.1275372803211212,0,5
11,463,130,-0.1380571871995926,0,5
12,476,91,-0.1455998122692108,0,5
13,459,293,-0.0699227601289749,4508,5
14,491,216,-0.0977916419506073,0,5
15,513,170,-0.1153520867228508,0,5
16,530,137,-0.1254128068685531,0,5
17,474,310,-0.0458502136170864,4454,5
18,513,259,-0.0618772059679031,4911,5
19,539,232,-0.0710414350032806,0,5
20,560,212,-0.0770125836133956,0,5
0,200,271,-1.1430731206019119e-07,2961,5
1,222,221,0.0043349261395633,2966,5
2,269,198,0.0123354354873299,5329,5
3,317,199,0.0252492800354957,2891,5
4,347,200,0.0373709164559841,2920,5
5,301,203,-0.0361383445560932,2880,5
6,376,188,-0.0434335432946682,2946,5
7,420,177,-0.037415187805891,5160,5
8,452,170,-0.0315273329615592,5323,5
9,308,242,-0.0361470282077789,2893,5
10,389,222,-0.0511518009006977,2968,5
11,436,207,-0.0500705391168594,4912,5
12,470,195,-0.0457985326647758,5089,5
13,310,272,-0.0321860648691654,2977,5
14,381,253,-0.0495684035122394,0,5
15,426,238,-0.0557160601019859,4770,5
16,459,224,-0.0547221079468727,4824,5
17,305,298,-0.0245091207325458,0,5
18,360,282,-0.0317533798515796,4866,5
19,392,271,-0.0300442520529031,4745,5
20,417,260,-0.0259691029787063,4723,5
0,263,259,1.008431453897174e-07,2969,5
1,285,204,0.0112863592803478,3012,5
2,326,182,0.0118778552860021,0,5
3,368,169,0.0143607892096042,5121,5
4,398,158,0.0148253440856933,5219,5
5,366,194,-0.0398710072040557,2918,5
6,434,175,-0.0585977286100387,0,5
7,475,164,-0.0624445639550685,0,5
8,505,157,-0.0620697364211082,6680,5
9,372,233,-0.0487824715673923,2855,5
10,449,222,-0.0718695446848869,2946,5
11,494,213,-0.0775910690426826,0,5
12,530,207,-0.0776819959282875,0,5
13,369,268,-0.0530185438692569,2900,5
14,439,270,-0.074597418308258,0,5
15,481,269,-0.0816880241036415,4672,5
16,513,266,-0.0812404602766037,4924,5
17,359,296,-0.0528494045138359,3045,5
18,413,305,-0.06211419403553,4607,5
19,443,308,-0.0595784150063991,4478,5
20,468,308,-0.0544067770242691,4492,5
0,218,290,1.9282262542219547e-07,3033,5
1,237,231,0.0017665122868493,3060,5
2,280,205,-0.0004681561840698,0,5
3,326,192,0.001395900035277,0,5
4,360,179,0.0017374904127791,5126,5
5,317,223,-0.0475355200469493,2928,5
6,386,202,-0.0652589350938797,3010,5
7,426,188,-0.0694178566336631,5048,5
8,457,181,-0.0699915662407875,5228,5
9,326,261,-0.05181235820055,2895,5
10,403,247,-0.0725504010915756,2949,5
11,449,237,-0.0789909288287162,4763,5
12,485,231,-0.0808767974376678,4912,5
13,325,295,-0.0519185326993465,2948,5
14,396,293,-0.0712797939777374,0,5
15,439,291,-0.0801435485482215,4612,5
16,471,289,-0.0824906453490257,4548,5
17,318,322,-0.0485445410013198,5510,5
18,372,328,-0.0586147047579288,4667,5
19,403,331,-0.0590466037392616,4570,5
20,430,333,-0.0567876473069191,4358,5
0,316,250,-7.162081061551363e-08,3268,5
